TARGET,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,YEARS_BIRTH
0,0.9247014845782382,0.7924159339263379,0.7503751495159068,62.69315068493151
0,0.27580266231783257,0.32867899642154497,0.6545292802242897,36.8986301369863
0,0.8923921896666112,0.5871314201734105,0.6144143775673561,63.52054794520548
1,0.2915178271057489,0.4494478726724428,0.2608559142068693,45.43013698630137
0,0.3707959575674975,0.5199181716543826,0.6722428897082422,60.33150684931507
0,0.15363424165228384,0.44985373217606905,0.375711009574066,33.95616438356164
0,0.4004411452066723,0.6300824720136619,0.2250868621163805,32.23835616438356
0,0.7058454256357752,0.4587931618370748,0.6658549219640212,55.942465753424656
0,0.6518445294226316,0.7925094420029568,0.4206109640437848,40.38082191780822
0,0.4199981060155127,0.5520163868600351,0.6109913280868294,46.15890410958904
0,0.20785385648933047,0.2334341840259675,0.7503751495159068,29.29041095890411
0,0.6584070609569178,0.27530455574614976,0.14734591802757252,40.35890410958904
0,0.5279308771925535,0.6798120934364773,0.511891801533151,62.986301369863014
0,0.5385350265255104,0.7010532587270538,0.5937175866150576,40.986301369863014
0,0.2913389437488164,0.4726019397886651,0.4830501881366946,29.035616438356165
0,0.4796235677179963,0.4163432826956263,0.3296550543128238,45.97534246575343
0,0.7529287029018897,0.6596075086611579,0.5549467685334323,54.84931506849315
0,0.7917595369613821,0.5106716428520346,0.5046813193144684,35.99178082191781
0,0.6761704037323687,0.39829648890677816,0.6212263380626669,48.71506849315068
0,0.6611175469874515,0.74072056917355,0.7503751495159068,46.465753424657535
0,0.4645496632652224,0.3184658179977818,0.7295666907060153,32.824657534246576
0,0.7589414660880455,0.7007002517588631,0.3296550543128238,44.64931506849315
0,0.6471397470606013,0.6810531410343084,0.5280927512030451,44.367123287671234
0,0.5570924348057287,0.6068838048632424,0.1419915427739129,40.57260273972603
0,0.5368013305307875,0.6700927703719254,0.646329897706246,46.33972602739726
0,0.8558699836989857,0.7835429391645801,0.6279908192952864,46.40547945205479
0,0.4948451471160607,0.7322716558393321,0.6785676886853644,37.89041095890411
0,0.09704421552033904,0.6735448169386311,0.326475210066026,39.31780821917808
0,0.7864997083569245,0.5496953558012253,0.6161216908872079,38.02465753424657
0,0.4652445426432417,0.6260879356711869,0.4794489811780563,39.915068493150685
0,0.49973984404142,0.4351975604940637,0.3723336657058204,29.96986301369863
0,0.4670637353833613,0.7291650149007555,0.7366226976503176,29.15890410958904
0,0.9143461815625712,0.4462412891555199,0.3539876078507373,55.35890410958904
0,0.7365095436064547,0.6795454823560807,0.2822484337007223,46.61917808219178
0,0.5940105561180413,0.4598956038532196,0.28371188263500075,36.76438356164383
0,0.3655238490112184,0.7772283250141669,0.5226973172821112,44.63013698630137
0,0.4866428666324361,0.5913549929618737,0.6212263380626669,31.556164383561644
0,0.2336197391621328,0.7196353216607445,0.5567274263630174,29.123287671232877
0,0.7225586336979379,0.6398491482876816,0.5567274263630174,55.99452054794521
0,0.4992823997852055,0.5882070808813746,0.4650692149562261,38.01917808219178
0,0.5105423743949342,0.41916765233855774,0.4135967602644276,46.81369863013698
0,0.5357022004358923,0.6176861367458096,0.5531646987710016,50.2
0,0.7217924638577912,0.6345918714662484,0.7380196196295241,56.66027397260274
0,0.21422486421867104,0.3839919621749232,0.3123653692278984,26.145205479452056
0,0.6611056644005856,0.7218799256671774,0.4170996682522097,45.45205479452055
0,0.6945589258363822,0.7058112564168807,0.4740512892789932,27.70958904109589
0,0.14819332845230235,0.5147636756462116,0.6006575372857061,25.65753424657534
0,0.3879725997097127,0.2686153782013518,0.6894791426446275,35.71780821917808
0,0.2108665251140528,0.17043781925050489,0.7700870700124128,37.74794520547945
1,0.5645838928447929,0.34372765612597106,0.326475210066026,52.90684931506849
0,0.3660180465775925,0.6912010832234691,0.6832688314232291,32.35342465753425
0,0.7271142186259042,0.5585773234806426,0.6075573001388961,49.8027397260274
1,0.6888322661336912,0.7127908474156259,0.363945238612397,27.134246575342466
0,0.5154758594581931,0.19349746321399447,0.4241303111942548,34.63835616438356
0,0.7599168935347069,0.7968657132596014,0.511891801533151,55.397260273972606
0,0.7656428166187343,0.7540981251573382,0.7544061731797895,37.55068493150685
0,0.8847804287716508,0.7704896298341007,0.7958031328748403,59.463013698630135
0,0.26606051877689946,0.2858978721410488,0.4992720153045617,31.926027397260274
0,0.3421588729137527,0.3258337237271525,0.19747451156854226,23.997260273972604
0,0.40981420653352,0.6560290586686351,0.475849908720221,28.046575342465754
0,0.4057476228135477,0.5899591805306108,0.4507472818545589,40.558904109589044
0,0.4967985402836868,0.5076330767238384,0.12530787842823918,43.98082191780822
0,0.3781650784352911,0.1744287968296277,0.3296550543128238,23.767123287671232
0,0.3769622832210385,0.5570940435942876,0.6178261467332483,31.964383561643835
0,0.8444277674325102,0.7651057865385212,0.6127042441012546,52.6986301369863
0,0.2596923692778519,0.15357057289804046,0.17456426555726348,27.78082191780822
0,0.7203702026231511,0.015290232064329263,0.524496446363472,64.35890410958905
0,0.7114845300812284,0.4879060029806752,0.7610263695502636,54.23013698630137
0,0.4231235564923376,0.2474814095146677,0.6380435278721609,36.0986301369863
0,0.27684202321055995,0.3899159307848503,0.34578480246959553,34.02191780821918
0,0.6014452292026281,0.2698458481465077,0.4830501881366946,46.441095890410956
0,0.8738990399798535,0.558863072697854,0.3893387918468769,38.367123287671234
0,0.32575755920607763,0.6361623696784523,0.34090642641523844,38.92054794520548
0,0.32721147583663673,0.4447017559248959,0.7726311345553628,31.465753424657535
0,0.8489109673128583,0.583910108044577,0.8027454758994178,64.41369863013699
0,0.3838040297130752,0.511294568153395,0.4101025731788671,37.054794520547944
0,0.6983170060922815,0.7169405650087814,0.44539624156083396,42.33698630136986
0,0.08051491301159555,0.3643524818084565,0.3859146722745145,45.602739726027394
0,0.06771300570675587,0.4679933005824503,0.1674084472266241,21.54794520547945
1,0.821621599548189,0.22739695236696586,0.31703177858344445,51.342465753424655
0,0.7800234135137316,0.7519834396765074,0.5832379256761245,62.01917808219178
0,0.13613034291762904,0.6821588851442865,0.7713615919194317,40.16712328767123
0,0.1147882274758708,0.5763092744000353,0.16146308000577247,30.027397260273972
0,0.6137901931752264,0.6505560371285957,0.4668640059537032,33.16712328767123
0,0.5347676666668164,0.7816790508306426,0.5971924268337128,41.69041095890411
0,0.7628813154373115,0.7415931598648732,0.8633633824101478,33.93150684931507
0,0.8427552663162746,0.7511300729625854,0.7922644738669378,44.983561643835614
1,0.4970924430671282,0.6456536504439443,0.6023863442690867,38.11780821917808
0,0.33549152880633304,0.4901955297694898,0.524496446363472,38.8054794520548
1,0.6476240360767701,0.5418295081062608,0.5442347412142162,59.83013698630137
0,0.5848895153803998,0.5708485084212848,0.38079968264891495,36.413698630136984
0,0.6517763200189777,0.7260923538227417,0.7898803468924867,41.40547945205479
0,0.2750776065758592,0.7314949710461909,0.34090642641523844,23.572602739726026
0,0.8400873603459397,0.03622022799985549,0.4794489811780563,41.964383561643835
0,0.9264989775201536,0.32650658131184274,0.8038850611746273,63.12054794520548
0,0.5223584928250413,0.5789341567637026,0.6430255641096323,37.71232876712329
0,0.2907370570467635,0.5161290943410495,0.3506958432829587,39.00821917808219
0,0.6842993764131058,0.532859697703305,0.4866531565147181,43.93698630136986
0,0.7021688552699689,0.5272546507356578,0.8193176922872417,40.47671232876712
0,0.669118779188906,0.5080102001926463,0.5902333386185574,49.35068493150685
0,0.23783506807539084,0.6153958787687298,0.524496446363472,31.915068493150685
0,0.19921700964882186,0.7296613543091935,0.6092756673894402,33.989041095890414
0,0.3454752993243363,0.3339158537052937,0.524496446363472,40.38356164383562
0,0.8135412508257648,0.4351330608013181,0.05882590047568205,45.706849315068496
0,0.4628592237288837,0.6631336513521565,0.36896873825284665,44.46027397260274
0,0.27194590356233833,0.6674867684572487,0.17456426555726348,32.054794520547944
0,0.2629051459955415,0.3557769419764357,0.19182160241360605,26.55890410958904
0,0.4752481272768179,0.3294852854420254,0.7700870700124128,48.90958904109589
0,0.5039009649513265,0.7448981600434751,0.5172965813614878,30.734246575342464
0,0.12034183605006304,0.5900914222440139,0.38079968264891495,25.904109589041095
0,0.6704990006647408,0.08230282868615399,0.7121551551910698,45.632876712328766
0,0.1804770707975874,0.4354287023920261,0.5726825047161584,40.175342465753424
0,0.4328180147585024,0.7262097631424432,0.5513812618027899,39.9041095890411
0,0.2456492811859832,0.6552341638502733,0.7180328113294772,28.86027397260274
0,0.724443657114373,0.6228367054467593,0.511891801533151,50.66575342465753
0,0.2783452148951173,0.35856849883534514,0.7209441499436497,30.364383561643837
0,0.6303366774429601,0.7330982617123459,0.6722428897082422,43.78356164383562
0,0.32534803453389205,0.7262228066868663,0.36896873825284665,56.69315068493151
0,0.4083825275154964,0.5012811342996352,0.8193176922872417,30.063013698630137
0,0.28998846152795626,0.7271652622492112,0.5298898341969072,23.736986301369864
0,0.54025022647863,0.6707643809450544,0.7503751495159068,32.51780821917808
1,0.20091744473271173,0.00957165615766673,0.4507472818545589,34.945205479452056
1,0.7138503069093174,0.5064087341775194,0.1301285429480269,32.74520547945205
0,0.7055608697228873,0.7464284647299886,0.4884551844437485,39.64657534246575
0,0.3248980593566119,0.3838678272245281,0.5567274263630174,38.64383561643836
0,0.4929869171101093,0.2776404168967356,0.5814837058057234,44.11232876712329
0,0.5395892933762474,0.09543886773217276,0.21155076420525776,37.85753424657534
0,0.7553788384787383,0.6245406420709847,0.6109913280868294,52.06027397260274
0,0.49576216527881706,0.6116574732260486,0.7380196196295241,43.394520547945206
0,0.218571604612997,0.196898342718738,0.7394117535524816,37.38630136986301
0,0.33229878167601584,0.3136443584940441,0.4866531565147181,29.394520547945206
0,0.08128060044361406,0.5923111214048875,0.42589289800515295,30.882191780821916
0,0.4194598758037255,0.6782965676556185,0.6023863442690867,33.50410958904109
0,0.2519467605755262,0.5893824548994699,0.622922000268356,38.15890410958904
0,0.7780910941377733,0.7297303648343264,0.6940926425266661,41.64931506849315
0,0.12405176634426775,0.1598759250200174,0.20442262537632874,24.328767123287673
0,0.5228789566867131,0.19034690967624127,0.2340151665320674,33.131506849315066
1,0.7958510848616179,0.2865009592694596,0.2340151665320674,38.69041095890411
0,0.2405568391561073,0.6300926656844718,0.7801436381572275,43.25205479452055
0,0.43957654006534974,0.04210266991833258,0.7076993447402619,29.77260273972603
0,0.7082750104502049,0.6977062252562043,0.5298898341969072,36.25479452054795
0,0.08041680623802706,0.4988866386732695,0.5370699579791587,23.526027397260275
1,0.12743618889571018,0.2972843676473985,0.09141199381412644,24.882191780821916
1,0.10020689561113462,0.035763480092538574,0.4578995512067301,24.175342465753424
0,0.22589106264769546,0.4755406638212493,0.4956658291397297,28.638356164383563
0,0.6877474746599473,0.7178361282252773,0.3791004853998145,30.791780821917808
0,0.819097044058422,0.5790247751095708,0.4848514754962666,50.93424657534246
0,0.6294814876318789,0.6026029385315065,0.6626377922738201,33.9972602739726
0,0.4863160438692074,0.657793455431647,0.4382813743111921,51.11232876712329
0,0.3119764885538404,0.6770546616209138,0.6347055309763198,41.827397260273976
0,0.8201868594368321,0.7603649703991088,0.6496203111237195,63.78630136986301
0,0.2532668342280524,0.7791345264457081,0.6610235391308081,38.25479452054795
0,0.3758750478189203,0.7200454553053602,0.807273923277881,35.413698630136984
0,0.4935547528006813,0.4102190440498561,0.5136937663039473,41.57534246575342
1,0.2766880879287497,0.3653913397447859,0.07647351918548448,30.153424657534245
0,0.5958276459973104,0.5940947237382509,0.4578995512067301,37.81369863013698
0,0.4530205788715864,0.4516944581343237,0.38079968264891495,38.56164383561644
0,0.8485659792549478,0.6754460315203664,0.6246146584503397,57.608219178082194
0,0.6572769408408551,0.5513998261936828,0.2955826421513093,44.394520547945206
0,0.5896994251149621,0.7180531094566053,0.4740512892789932,48.02739726027397
0,0.2863511566519457,0.5670676763349843,0.07153267628052741,28.545205479452054
0,0.4772214971949591,0.6066959742927412,0.5585066276769286,22.28219178082192
0,0.3178884446263402,0.6660972249960166,0.2301588968634147,27.605479452054794
0,0.4776736004758302,0.628873702942854,0.5867400085415683,37.56986301369863
0,0.5526276703910069,0.6613238436597073,0.5316861425197883,34.775342465753425
0,0.6440331701284322,0.3838574833281188,0.6413682574954046,54.035616438356165
0,0.6244412437763288,0.7214758342202159,0.7449321846094795,54.62191780821918
0,0.5322817361735988,0.4860758347704552,0.12373532211307872,39.25479452054795
0,0.28603694791882506,0.2402239905386426,0.09507039584133267,28.72876712328767
0,0.7615210792619244,0.3302006808987845,0.8050196619153701,38.88493150684931
0,0.4483243740289386,0.5002806951801088,0.4436153084085652,42.72054794520548
0,0.290483754810306,0.3757090549901301,0.6863823354047934,28.676712328767124
1,0.4599156560821238,0.5338121514467667,0.1873887653772306,27.912328767123288
0,0.4427844513171006,0.5773288036182896,0.4848514754962666,29.567123287671233
0,0.2633902050400802,0.3792701466862099,0.3031463744186309,32.93424657534246
0,0.11247350346262218,0.3910921962041564,0.4365064990977374,35.21917808219178
0,0.5590849983677724,0.3228673544985046,0.5100895276257282,49.24383561643835
0,0.5661195843833153,0.7124773740835179,0.14111510044661266,32.75342465753425
0,0.24710838274590066,0.4442212054088067,0.5531646987710016,38.016438356164386
0,0.5986641007205076,0.5217027478118521,0.6722428897082422,49.21643835616438
0,0.7931421504704883,0.7672994477899752,0.10344905212675168,56.75342465753425
0,0.26009193133393,0.29398758450226137,0.5867400085415683,28.931506849315067
0,0.5205497312227454,0.4925127962716479,0.5602843280409464,24.638356164383563
0,0.8701986315163318,0.6649922775795801,0.6801388218428291,63.21917808219178
0,0.5197841512341167,0.6249507703121889,0.2910973802776635,30.915068493150685
0,0.5276819333134476,0.4350094425294885,0.5971924268337128,42.224657534246575
0,0.7713044676900235,0.6132094195822938,0.7209441499436497,32.676712328767124
0,0.7553020614960205,0.7569577556667334,0.4596904504249018,52.00821917808219
0,0.4967101488926052,0.6601375701022507,0.4436153084085652,31.887671232876713
0,0.5975251982407875,0.22392743472366355,0.7047064232963289,60.33424657534247
0,0.2761629831009016,0.28753915193000856,0.6971469077844458,31.528767123287672
0,0.7689964633765302,0.5551669605400141,0.8061492814355136,63.602739726027394
0,0.24810468314281794,0.17248814407390786,0.4241303111942548,29.695890410958903
0,0.8443476248779161,0.6219167522470002,0.8050196619153701,65.64931506849315
0,0.5112271117787125,0.7863740709112476,0.8277026681625442,59.293150684931504
0,0.4803295944191722,0.023725411671973333,0.6512602186973006,30.427397260273974
0,0.3177408755706696,0.5069771893822592,0.6109913280868294,53.556164383561644
0,0.7326715487470679,0.23790880185335675,0.6296742509538716,62.276712328767125
